social,likes,createdDate
"facebook",903,2015-02-07T07:10:48Z
"facebook",903,2015-02-07T08:11:34Z
"facebook",905,2015-02-07T09:12:19Z
"facebook",905,2015-02-07T10:13:04Z
"facebook",905,2015-02-07T11:13:51Z
"facebook",907,2015-02-07T12:14:37Z
"facebook",908,2015-02-07T13:15:23Z
"facebook",910,2015-02-07T14:16:08Z
"facebook",911,2015-02-07T15:17:16Z
"facebook",913,2015-02-07T16:18:02Z
"facebook",914,2015-02-07T17:18:48Z
"facebook",916,2015-02-07T18:20:15Z
"facebook",918,2015-02-07T19:21:02Z
"facebook",919,2015-02-07T20:21:48Z
"facebook",923,2015-02-07T21:22:35Z
"facebook",930,2015-02-07T22:23:21Z
"facebook",934,2015-02-07T23:24:29Z
"facebook",934,2015-02-08T00:25:35Z
"facebook",935,2015-02-08T01:26:21Z
"facebook",935,2015-02-08T02:27:06Z
"facebook",935,2015-02-08T03:27:52Z
"facebook",935,2015-02-08T04:28:40Z
"facebook",935,2015-02-08T05:29:34Z
"facebook",935,2015-02-08T06:30:20Z
"facebook",945,2015-02-08T07:31:06Z
"facebook",957,2015-02-08T08:31:52Z
"facebook",962,2015-02-08T09:32:37Z
"facebook",971,2015-02-08T10:33:22Z
"facebook",973,2015-02-08T11:34:07Z
"facebook",975,2015-02-08T12:34:52Z
"instagram",1918,2015-02-07T05:09:48Z
"instagram",1919,2015-02-07T06:10:34Z
"instagram",1919,2015-02-07T07:11:19Z
"instagram",1920,2015-02-07T08:12:05Z
"instagram",1920,2015-02-07T09:12:51Z
"instagram",1922,2015-02-07T10:13:38Z
"instagram",1924,2015-02-07T11:14:24Z
"instagram",1926,2015-02-07T12:15:08Z
"instagram",1928,2015-02-07T13:15:54Z
"instagram",1927,2015-02-07T14:16:50Z
"instagram",1929,2015-02-07T15:17:47Z
"instagram",1930,2015-02-07T16:18:34Z
"instagram",1930,2015-02-07T17:19:48Z
"instagram",1930,2015-02-07T18:20:47Z
"instagram",1930,2015-02-07T19:21:34Z
"instagram",1930,2015-02-07T20:22:20Z
"instagram",1937,2015-02-07T21:23:08Z
"instagram",1951,2015-02-07T22:24:10Z
"instagram",1953,2015-02-07T23:25:11Z
"instagram",1955,2015-02-08T00:26:08Z
"instagram",1958,2015-02-08T01:26:53Z
"instagram",1958,2015-02-08T02:27:38Z
"instagram",1959,2015-02-08T03:28:32Z
"instagram",1959,2015-02-08T04:29:12Z
"instagram",1960,2015-02-08T05:30:08Z
"instagram",1960,2015-02-08T06:30:52Z
"instagram",1961,2015-02-08T07:31:38Z
"instagram",1966,2015-02-08T08:32:24Z
"instagram",1969,2015-02-08T09:33:09Z
"instagram",1972,2015-02-08T10:33:54Z
"instagram",1974,2015-02-08T11:34:40Z
"instagram",1975,2015-02-08T12:35:24Z
"facebook",979,2015-02-08T13:35:37Z
"instagram",1975,2015-02-08T13:36:12Z
"facebook",982,2015-02-08T14:36:28Z
"instagram",1976,2015-02-08T14:37:02Z
"facebook",985,2015-02-08T15:52:50Z
"instagram",1975,2015-02-08T15:53:23Z
"facebook",985,2015-02-08T16:53:37Z
"instagram",1975,2015-02-08T16:54:11Z
"facebook",988,2015-02-08T17:54:24Z
"instagram",1976,2015-02-08T17:55:33Z
"facebook",989,2015-02-08T18:55:34Z
"facebook",991,2015-02-08T19:56:43Z
"facebook",991,2015-02-08T20:58:13Z
"facebook",992,2015-02-08T22:16:06Z
"facebook",994,2015-02-08T23:17:45Z
"facebook",994,2015-02-09T00:18:04Z
"facebook",994,2015-02-09T03:19:28Z
"instagram",1983,2015-02-09T03:20:13Z
"facebook",994,2015-02-09T04:20:32Z
"instagram",1983,2015-02-09T04:21:04Z
"facebook",994,2015-02-09T05:21:18Z
"instagram",1983,2015-02-09T05:21:51Z
"facebook",994,2015-02-09T06:22:05Z
"instagram",1983,2015-02-09T06:22:37Z
"facebook",994,2015-02-09T07:22:50Z
"instagram",1982,2015-02-09T07:23:22Z
"facebook",994,2015-02-09T08:23:35Z
"instagram",1983,2015-02-09T08:24:08Z
"facebook",994,2015-02-09T09:24:21Z
"instagram",1983,2015-02-09T09:24:53Z
"facebook",994,2015-02-09T10:25:06Z
"instagram",1988,2015-02-09T10:25:39Z
"facebook",997,2015-02-09T11:25:51Z
"instagram",2000,2015-02-09T11:26:28Z
"facebook",998,2015-02-09T12:26:37Z
"instagram",2008,2015-02-09T12:27:11Z
"facebook",1001,2015-02-09T13:27:29Z
"instagram",2010,2015-02-09T13:28:02Z
"facebook",1003,2015-02-09T14:28:14Z
"instagram",2011,2015-02-09T14:28:55Z
"facebook",1003,2015-02-09T15:29:10Z
"instagram",2016,2015-02-09T15:29:43Z
"facebook",1004,2015-02-09T16:29:56Z
"instagram",2017,2015-02-09T16:30:30Z
"facebook",1004,2015-02-09T17:30:42Z
"instagram",2017,2015-02-09T17:31:16Z
"facebook",1004,2015-02-09T18:31:28Z
"instagram",2019,2015-02-09T18:32:20Z
"facebook",1005,2015-02-09T19:32:30Z
"facebook",1087,2015-02-11T09:24:52Z
"instagram",2072,2015-02-11T09:25:26Z
"instagram",2073,2015-02-11T10:26:46Z
"facebook",1089,2015-02-11T11:42:59Z
"instagram",2074,2015-02-11T11:43:33Z
"facebook",1090,2015-02-11T12:43:45Z
"instagram",2074,2015-02-11T12:44:19Z
"facebook",1094,2015-02-11T13:44:30Z
"instagram",2076,2015-02-11T13:45:04Z
"facebook",1097,2015-02-11T14:45:16Z
"instagram",2078,2015-02-11T14:45:50Z
"facebook",1098,2015-02-11T15:46:02Z
"instagram",2079,2015-02-11T15:46:51Z
"facebook",1100,2015-02-11T16:46:56Z
"instagram",2080,2015-02-11T16:47:46Z
"facebook",1103,2015-02-11T17:47:50Z
"instagram",2080,2015-02-11T17:48:24Z
"facebook",1106,2015-02-11T18:48:36Z
"instagram",2079,2015-02-11T18:49:15Z
"facebook",1109,2015-02-11T19:49:41Z
"facebook",1115,2015-02-12T01:51:31Z
"facebook",1115,2015-02-12T04:09:16Z
"instagram",2081,2015-02-12T04:09:50Z
"facebook",1115,2015-02-12T05:10:02Z
"instagram",2081,2015-02-12T05:10:36Z
"facebook",1115,2015-02-12T06:10:48Z
"instagram",2082,2015-02-12T06:11:22Z
"facebook",1115,2015-02-12T07:11:36Z
"instagram",2082,2015-02-12T07:12:09Z
"facebook",1116,2015-02-12T08:12:21Z
"instagram",2082,2015-02-12T08:12:55Z
"facebook",1116,2015-02-12T09:13:07Z
"instagram",2083,2015-02-12T09:13:41Z
"facebook",1116,2015-02-12T10:14:07Z
"instagram",2084,2015-02-12T10:15:00Z
"facebook",1127,2015-02-13T10:07:01Z
"instagram",2125,2015-02-13T10:07:35Z
"facebook",1128,2015-02-13T11:07:48Z
"instagram",2125,2015-02-13T11:08:22Z
"facebook",1128,2015-02-13T12:08:34Z
"instagram",2125,2015-02-13T12:09:09Z
"facebook",1128,2015-02-13T13:09:20Z
"instagram",2125,2015-02-13T13:09:55Z
"facebook",1128,2015-02-13T14:10:08Z
"instagram",2126,2015-02-13T14:10:44Z
"facebook",1129,2015-02-13T15:10:55Z
"instagram",2126,2015-02-13T15:11:44Z
"facebook",1130,2015-02-13T16:11:49Z
"instagram",2133,2015-02-13T16:12:24Z
"facebook",1131,2015-02-13T17:12:41Z
"instagram",2135,2015-02-13T17:13:15Z
"facebook",1133,2015-02-13T18:13:28Z
"instagram",2139,2015-02-13T18:14:03Z
"facebook",1134,2015-02-13T19:14:15Z
"instagram",2140,2015-02-13T19:14:50Z
"facebook",1138,2015-02-13T20:15:02Z
"instagram",2141,2015-02-13T20:15:38Z
"facebook",1140,2015-02-13T21:15:50Z
"instagram",2141,2015-02-13T21:16:26Z
"facebook",1142,2015-02-13T22:16:38Z
"instagram",2142,2015-02-13T22:17:13Z
"facebook",1144,2015-02-13T23:17:25Z
"instagram",2142,2015-02-13T23:18:01Z
"facebook",1145,2015-02-14T00:18:14Z
"instagram",2144,2015-02-14T00:18:48Z
"facebook",1145,2015-02-14T01:19:00Z
"instagram",2144,2015-02-14T01:19:36Z
"facebook",1145,2015-02-14T02:19:47Z
"instagram",2144,2015-02-14T02:20:22Z
"facebook",1145,2015-02-14T03:20:34Z
"instagram",2146,2015-02-14T03:21:08Z
"facebook",1145,2015-02-14T04:21:21Z
"instagram",2146,2015-02-14T04:21:56Z
"facebook",1145,2015-02-14T05:22:08Z
"instagram",2147,2015-02-14T05:22:43Z
"facebook",1146,2015-02-14T06:22:55Z
"instagram",2148,2015-02-14T06:23:31Z
"facebook",1146,2015-02-14T07:23:41Z
"instagram",2149,2015-02-14T07:24:16Z
"facebook",1149,2015-02-14T08:24:28Z
"instagram",2150,2015-02-14T08:25:03Z
"facebook",1149,2015-02-14T09:25:14Z
"instagram",2150,2015-02-14T09:25:49Z
"facebook",1150,2015-02-14T10:26:00Z
"instagram",2152,2015-02-14T10:26:35Z
"facebook",1151,2015-02-14T11:26:46Z
"instagram",2151,2015-02-14T11:27:22Z
"facebook",1153,2015-02-14T12:27:32Z
"instagram",2151,2015-02-14T12:28:08Z
"facebook",1154,2015-02-14T13:28:19Z
"instagram",2153,2015-02-14T13:28:56Z
"facebook",1155,2015-02-14T14:29:06Z
"instagram",2154,2015-02-14T14:29:42Z
"facebook",1155,2015-02-14T15:29:54Z
"instagram",2158,2015-02-14T15:30:30Z
"facebook",1156,2015-02-14T16:30:42Z
"instagram",2160,2015-02-14T16:31:19Z
"facebook",1156,2015-02-14T17:31:31Z
"instagram",2160,2015-02-14T17:32:12Z
"facebook",1156,2015-02-14T18:32:31Z
"instagram",2163,2015-02-14T18:33:07Z
"facebook",1161,2015-02-16T08:44:13Z
"instagram",2180,2015-02-16T08:44:49Z
"facebook",1161,2015-02-16T08:50:30Z
"instagram",2182,2015-02-16T08:51:06Z
"facebook",1163,2015-02-16T09:51:16Z
"instagram",2184,2015-02-16T09:52:29Z
"facebook",1163,2015-02-16T10:52:30Z
"instagram",2186,2015-02-16T10:53:06Z
"facebook",1163,2015-02-16T11:53:16Z
"instagram",2190,2015-02-16T11:53:52Z
"facebook",1163,2015-02-16T12:54:02Z
"instagram",2197,2015-02-16T12:54:38Z
"facebook",1163,2015-02-16T13:54:49Z
"instagram",2198,2015-02-16T13:55:26Z
"facebook",1164,2015-02-16T14:55:38Z
"instagram",2201,2015-02-16T14:56:14Z
"facebook",1165,2015-02-16T15:56:25Z
"instagram",2202,2015-02-16T15:57:02Z
"facebook",1166,2015-02-16T16:57:14Z
"instagram",2203,2015-02-16T16:57:52Z
"facebook",1166,2015-02-16T17:58:03Z
"facebook",1166,2015-02-16T18:59:44Z
"facebook",1168,2015-02-16T21:01:28Z
"facebook",1171,2015-02-16T22:01:36Z
"facebook",1174,2015-02-16T23:01:54Z
"facebook",1175,2015-02-17T00:02:21Z
"facebook",1176,2015-02-17T01:04:25Z
"facebook",1177,2015-02-17T04:22:45Z
"instagram",2213,2015-02-17T04:23:32Z
"facebook",1177,2015-02-17T05:23:43Z
"instagram",2213,2015-02-17T05:24:19Z
"facebook",1177,2015-02-17T06:24:32Z
"instagram",2214,2015-02-17T06:25:09Z
"facebook",1177,2015-02-17T07:25:20Z
"instagram",2214,2015-02-17T07:25:56Z
"facebook",1179,2015-02-17T08:26:07Z
"instagram",2215,2015-02-17T08:26:43Z
"facebook",1182,2015-02-17T09:26:53Z
"instagram",2217,2015-02-17T09:27:29Z
"facebook",1183,2015-02-17T10:27:40Z
"instagram",2220,2015-02-17T10:28:16Z
"facebook",1188,2015-02-17T11:28:26Z
"instagram",2222,2015-02-17T11:29:03Z
"facebook",1199,2015-02-17T12:29:13Z
"instagram",2223,2015-02-17T12:29:50Z
"facebook",1204,2015-02-17T13:30:00Z
"facebook",1208,2015-02-17T14:30:32Z
"instagram",2223,2015-02-17T14:31:14Z
"facebook",1214,2015-02-17T15:31:26Z
"facebook",1214,2015-02-17T16:32:01Z
"facebook",1215,2015-02-17T17:32:38Z
"facebook",1218,2015-02-17T18:33:31Z
"facebook",1221,2015-02-17T19:34:21Z
"facebook",1225,2015-02-17T20:34:56Z
"instagram",2233,2015-02-17T20:35:33Z
"facebook",1225,2015-02-17T21:35:50Z
"instagram",2234,2015-02-17T21:36:27Z
"facebook",1227,2015-02-17T22:36:40Z
"instagram",2235,2015-02-17T22:37:17Z
"facebook",1252,2015-02-19T09:34:32Z
"instagram",2267,2015-02-19T09:35:09Z
"facebook",1252,2015-02-19T10:35:19Z
"instagram",2269,2015-02-19T10:35:56Z
"facebook",1252,2015-02-19T11:36:06Z
"instagram",2271,2015-02-19T11:36:43Z
"facebook",1253,2015-02-19T12:36:53Z
"instagram",2271,2015-02-19T12:37:30Z
"facebook",1253,2015-02-19T13:37:41Z
"instagram",2271,2015-02-19T13:38:18Z
"facebook",1253,2015-02-19T14:38:29Z
"instagram",2273,2015-02-19T14:39:06Z
"facebook",1254,2015-02-19T15:39:18Z
"instagram",2273,2015-02-19T15:39:55Z
"facebook",1255,2015-02-19T16:40:07Z
"instagram",2272,2015-02-19T16:40:57Z
"facebook",1256,2015-02-19T17:42:51Z
"instagram",2274,2015-02-19T17:43:29Z
"facebook",1256,2015-02-19T18:43:40Z
"instagram",2277,2015-02-19T18:44:18Z
"facebook",1256,2015-02-19T19:44:30Z
"instagram",2279,2015-02-19T19:45:07Z
"facebook",1256,2015-02-19T20:45:20Z
"instagram",2281,2015-02-19T20:45:57Z
"facebook",1256,2015-02-19T21:46:10Z
"instagram",2282,2015-02-19T21:46:51Z
"facebook",1256,2015-02-19T22:47:05Z
"instagram",2284,2015-02-19T22:47:46Z
"facebook",1256,2015-02-19T23:47:58Z
"instagram",2285,2015-02-19T23:48:37Z
"facebook",1256,2015-02-20T00:48:47Z
"instagram",2285,2015-02-20T00:49:25Z
"facebook",1256,2015-02-20T01:49:36Z
"instagram",2286,2015-02-20T01:50:14Z
"facebook",1256,2015-02-20T02:50:25Z
"instagram",2286,2015-02-20T02:51:04Z
"facebook",1256,2015-02-20T03:51:22Z
"instagram",2286,2015-02-20T03:51:59Z
"facebook",1256,2015-02-20T04:52:17Z
"instagram",2286,2015-02-20T04:52:54Z
"facebook",1256,2015-02-20T05:53:06Z
"instagram",2286,2015-02-20T05:53:43Z
"facebook",1256,2015-02-20T06:53:54Z
"instagram",2286,2015-02-20T06:54:32Z
"facebook",1257,2015-02-20T07:54:43Z
"instagram",2287,2015-02-20T07:55:21Z
"facebook",1257,2015-02-20T08:55:32Z
"instagram",2288,2015-02-20T08:56:09Z
"facebook",1257,2015-02-20T09:56:21Z
"instagram",2289,2015-02-20T09:56:57Z
"facebook",1257,2015-02-20T10:57:09Z
"instagram",2289,2015-02-20T10:57:46Z
"facebook",1257,2015-02-20T11:57:56Z
"instagram",2291,2015-02-20T11:58:34Z
"facebook",1257,2015-02-20T12:58:44Z
"instagram",2290,2015-02-20T12:59:22Z
"facebook",1257,2015-02-20T13:59:33Z
"instagram",2290,2015-02-20T14:00:11Z
"facebook",1257,2015-02-20T15:00:22Z
"instagram",2296,2015-02-20T15:01:00Z
"facebook",1258,2015-02-20T16:01:13Z
"instagram",2300,2015-02-20T16:02:05Z
"facebook",1258,2015-02-20T17:02:06Z
"instagram",2300,2015-02-20T17:02:44Z
"facebook",1263,2015-02-20T18:02:55Z
"instagram",2304,2015-02-20T18:03:33Z
"facebook",1265,2015-02-20T19:03:44Z
"instagram",2305,2015-02-20T19:04:44Z
"facebook",1265,2015-02-20T20:04:58Z
"instagram",2306,2015-02-20T20:06:00Z
"facebook",1267,2015-02-20T21:06:13Z
"facebook",1267,2015-02-20T22:08:09Z
"instagram",2307,2015-02-20T22:09:11Z
"facebook",1267,2015-02-20T23:09:26Z
"instagram",2309,2015-02-20T23:10:27Z
"facebook",1267,2015-02-21T00:10:42Z
"instagram",2310,2015-02-21T00:11:43Z
"facebook",1267,2015-02-21T01:11:57Z
"instagram",2310,2015-02-21T01:12:58Z
"facebook",1267,2015-02-21T02:13:12Z
"instagram",2311,2015-02-21T02:14:13Z
"facebook",1267,2015-02-21T03:14:28Z
"instagram",2311,2015-02-21T03:15:29Z
"facebook",1267,2015-02-21T04:15:43Z
"instagram",2312,2015-02-21T04:16:44Z
"facebook",1267,2015-02-21T05:16:58Z
"instagram",2312,2015-02-21T05:17:59Z
"facebook",1267,2015-02-21T06:18:13Z
"instagram",2313,2015-02-21T06:19:14Z
"facebook",1268,2015-02-21T07:19:27Z
"instagram",2312,2015-02-21T07:20:27Z
"facebook",1270,2015-02-21T08:20:42Z
"instagram",2312,2015-02-21T08:21:42Z
"facebook",1271,2015-02-21T09:21:56Z
"instagram",2314,2015-02-21T09:22:56Z
"facebook",1273,2015-02-21T10:23:10Z
"instagram",2315,2015-02-21T10:24:10Z
"facebook",1286,2015-02-21T11:24:23Z
"instagram",2320,2015-02-21T11:25:24Z
"facebook",1293,2015-02-21T12:25:38Z
"instagram",2320,2015-02-21T12:26:39Z
"facebook",1300,2015-02-21T13:26:51Z
"instagram",2321,2015-02-21T13:27:51Z
"facebook",1310,2015-02-21T14:28:06Z
"instagram",2322,2015-02-21T14:29:07Z
"facebook",1313,2015-02-21T15:29:21Z
"instagram",2323,2015-02-21T15:30:22Z
"facebook",1321,2015-02-21T16:30:36Z
"instagram",2326,2015-02-21T16:31:39Z
"facebook",1328,2015-02-21T17:31:52Z
"instagram",2326,2015-02-21T17:32:54Z
"facebook",1330,2015-02-21T18:33:09Z
"instagram",2327,2015-02-21T18:34:12Z
"facebook",1332,2015-02-21T19:34:25Z
"instagram",2326,2015-02-21T19:35:27Z
"facebook",1333,2015-02-21T20:35:42Z
"instagram",2326,2015-02-21T20:36:43Z
"facebook",1333,2015-02-21T21:36:58Z
"instagram",2326,2015-02-21T21:38:00Z
"facebook",1333,2015-02-21T22:38:14Z
"instagram",2327,2015-02-21T22:39:17Z
"facebook",1333,2015-02-21T23:39:30Z
"instagram",2329,2015-02-21T23:40:32Z
"facebook",1335,2015-02-22T00:40:46Z
"instagram",2329,2015-02-22T00:41:48Z
"facebook",1336,2015-02-22T01:42:02Z
"instagram",2329,2015-02-22T01:43:03Z
"facebook",1337,2015-02-22T02:43:16Z
"instagram",2329,2015-02-22T02:44:17Z
"facebook",1337,2015-02-22T03:44:30Z
"instagram",2329,2015-02-22T03:45:32Z
"facebook",1337,2015-02-22T04:45:45Z
"instagram",2329,2015-02-22T04:46:46Z
"facebook",1337,2015-02-22T05:47:01Z
"facebook",1337,2015-02-22T06:48:17Z
"facebook",1338,2015-02-22T07:49:32Z
"facebook",1339,2015-02-22T08:50:46Z
"facebook",1341,2015-02-22T09:52:01Z
"facebook",1342,2015-02-22T10:53:16Z
"facebook",1343,2015-02-22T11:54:30Z
"facebook",1343,2015-02-22T12:55:44Z
"facebook",1344,2015-02-22T13:56:59Z
"facebook",1344,2015-02-22T14:58:14Z
"facebook",1345,2015-02-22T15:59:30Z
"facebook",1348,2015-02-22T17:00:46Z
"facebook",1348,2015-02-22T18:02:03Z
"facebook",1351,2015-02-22T19:03:22Z
"facebook",1351,2015-02-22T20:05:18Z
"facebook",1351,2015-02-22T21:06:37Z
"facebook",1351,2015-02-22T22:07:57Z
"facebook",1351,2015-02-22T23:09:14Z
"facebook",1351,2015-02-23T00:10:30Z
"facebook",1352,2015-02-23T01:11:46Z
"instagram",2330,2015-02-22T05:48:01Z
"instagram",2330,2015-02-22T06:49:17Z
"instagram",2331,2015-02-22T07:50:33Z
"instagram",2334,2015-02-22T08:51:47Z
"instagram",2335,2015-02-22T09:53:01Z
"instagram",2336,2015-02-22T10:54:17Z
"instagram",2341,2015-02-22T11:55:31Z
"instagram",2343,2015-02-22T12:56:46Z
"instagram",2342,2015-02-22T13:58:01Z
"instagram",2342,2015-02-22T14:59:17Z
"instagram",2343,2015-02-22T16:00:33Z
"instagram",2345,2015-02-22T17:01:50Z
"instagram",2346,2015-02-22T18:03:08Z
"instagram",2348,2015-02-22T19:05:02Z
"instagram",2349,2015-02-22T20:06:23Z
"instagram",2349,2015-02-22T21:07:43Z
"instagram",2349,2015-02-22T22:09:02Z
"instagram",2349,2015-02-22T23:10:18Z
"instagram",2351,2015-02-23T00:11:33Z
"instagram",2351,2015-02-23T01:12:49Z
"facebook",1352,2015-02-23T02:13:02Z
"instagram",2351,2015-02-23T02:14:05Z
"facebook",1352,2015-02-23T03:14:17Z
"instagram",2353,2015-02-23T03:15:21Z
"facebook",1352,2015-02-23T04:15:33Z
"instagram",2353,2015-02-23T04:16:36Z
"facebook",1352,2015-02-23T05:16:49Z
"instagram",2353,2015-02-23T05:17:52Z
"facebook",1352,2015-02-23T06:18:03Z
"instagram",2354,2015-02-23T06:19:06Z
"facebook",1353,2015-02-23T07:19:17Z
"instagram",2356,2015-02-23T07:20:21Z
"facebook",1354,2015-02-23T08:20:32Z
"instagram",2357,2015-02-23T08:21:35Z
"facebook",1354,2015-02-23T09:21:46Z
"instagram",2356,2015-02-23T09:22:48Z
"facebook",1355,2015-02-23T10:23:00Z
"instagram",2356,2015-02-23T10:24:02Z
"facebook",1355,2015-02-23T11:24:13Z
"instagram",2356,2015-02-23T11:25:16Z
"facebook",1355,2015-02-23T12:25:27Z
"instagram",2357,2015-02-23T12:26:30Z
"facebook",1356,2015-02-23T13:26:41Z
"instagram",2360,2015-02-23T13:27:44Z
"facebook",1356,2015-02-23T14:27:55Z
"instagram",2362,2015-02-23T14:28:57Z
"facebook",1360,2015-02-23T15:29:10Z
"instagram",2362,2015-02-23T15:30:13Z
"facebook",1367,2015-02-23T16:30:25Z
"instagram",2365,2015-02-23T16:31:29Z
"facebook",1368,2015-02-23T17:31:41Z
"instagram",2369,2015-02-23T17:32:44Z
"facebook",1371,2015-02-23T18:32:56Z
"instagram",2373,2015-02-23T18:34:01Z
"facebook",1377,2015-02-23T19:34:12Z
"instagram",2376,2015-02-23T19:35:16Z
"facebook",1379,2015-02-23T20:35:29Z
"instagram",2377,2015-02-23T20:36:33Z
"facebook",1380,2015-02-23T21:36:45Z
"instagram",2382,2015-02-23T21:37:50Z
"facebook",1383,2015-02-23T22:38:04Z
"instagram",2387,2015-02-23T22:39:08Z
"facebook",1383,2015-02-23T23:39:25Z
"instagram",2389,2015-02-23T23:40:33Z
"facebook",1397,2015-02-24T14:45:19Z
"instagram",2417,2015-02-24T14:46:23Z
